20150301	2015-05-19	2015-05-25	331.1
20150301	2015-05-19	2015-05-26	324.2
20150301	2015-05-19	2015-05-28	343.2
20150301	2015-05-20	2015-05-24	343.2
20150301	2015-05-20	2015-05-25	343.2
20150301	2015-05-20	2015-05-26	378.2
20150301	2015-05-21	2015-05-24	343.2
20150301	2015-05-21	2015-05-25	337.95
20150301	2015-05-21	2015-05-26	334.2
20150301	2015-05-21	2015-05-30	343.2
20150301	2015-05-21	2015-05-31	386.2
20150301	2015-05-22	2015-05-24	337.95
20150301	2015-05-22	2015-05-25	337.95
20150301	2015-05-22	2015-05-26	386.2
20150301	2015-05-22	2015-05-27	324.2
20150301	2015-05-22	2015-05-28	395.2
20150301	2015-05-22	2015-05-29	386.2
20150301	2015-05-22	2015-05-30	343.2
20150301	2015-05-22	2015-05-31	378.2
20150301	2015-05-23	2015-05-25	343.2
20150301	2015-05-23	2015-05-27	343.2
20150301	2015-05-23	2015-05-28	343.2
20150301	2015-05-23	2015-05-31	324.2
20150301	2015-05-23	2015-07-25	435.76
20150301	2015-05-24	2015-05-27	343.2
20150301	2015-05-24	2015-05-28	343.2
20150301	2015-05-24	2015-05-29	343.2
20150301	2015-05-24	2015-06-04	376.2
20150301	2015-05-25	2015-05-31	386.2
20150301	2015-05-25	2015-06-01	386.2
20150301	2015-05-26	2015-05-26	381.6
20150301	2015-05-26	2015-05-31	324.2
20150301	2015-05-27	2015-05-28	349.6
20150301	2015-05-27	2015-05-31	324.2
20150301	2015-05-27	2015-06-01	324.2
20150301	2015-05-27	2015-06-03	324.2
20150301	2015-05-27	2015-06-04	324.2
20150301	2015-05-28	2015-05-28	349.6
20150301	2015-05-28	2015-05-31	324.2
20150301	2015-05-28	2015-06-01	324.2
20150301	2015-05-28	2015-06-03	324.2
20150301	2015-05-28	2015-06-20	370.2
20150301	2015-05-29	2015-05-31	324.2
20150301	2015-05-29	2015-06-01	320.3
20150301	2015-05-29	2015-06-02	324.2
20150301	2015-05-29	2015-06-07	356.61
20150301	2015-05-29	2015-06-08	349.2
20150301	2015-05-30	2015-06-02	324.2
20150301	2015-05-30	2015-06-11	360.2
20150301	2015-06-01	2015-06-04	324.2
20150301	2015-06-01	2015-06-06	349.2
20150301	2015-06-01	2015-06-10	349.2
20150301	2015-06-02	2015-06-05	324.2
20150301	2015-06-02	2015-06-06	349.2
20150301	2015-06-02	2015-06-07	324.2
20150301	2015-06-02	2015-06-08	349.2
20150301	2015-06-02	2015-06-09	349.2
20150301	2015-06-03	2015-06-03	349.6
20150301	2015-06-03	2015-06-07	360.2
20150301	2015-06-03	2015-06-08	349.2
20150301	2015-06-03	2015-06-10	349.2
20150301	2015-06-04	2015-06-07	360.2
20150301	2015-06-04	2015-06-08	349.2
20150301	2015-06-04	2015-06-12	360.2
20150301	2015-06-04	2015-06-13	360.2
20150301	2015-06-04	2015-06-14	360.2
20150301	2015-06-04	2015-06-22	370.2
20150301	2015-06-04	2015-07-08	354.2
20150301	2015-06-05	2015-06-07	356.48
20150301	2015-06-05	2015-06-08	337.95
20150301	2015-06-05	2015-06-09	349.2
20150301	2015-06-05	2015-06-12	360.2
20150301	2015-06-05	2015-06-14	360.2
20150301	2015-06-05	2015-06-15	360.2
20150301	2015-06-05	2015-06-16	350.2
20150301	2015-06-05	2015-06-23	350.2
20150301	2015-06-06	2015-06-07	384.2
20150301	2015-06-06	2015-06-08	355.2
20150301	2015-06-06	2015-06-14	396.2
20150301	2015-06-07	2015-06-07	387.2
20150301	2015-06-08	2015-06-17	400.2
20150301	2015-06-08	2015-06-19	416.2
20150301	2015-06-09	2015-06-12	401.2
20150301	2015-06-09	2015-06-13	386.2
20150301	2015-06-09	2015-06-14	386.2
20150301	2015-06-09	2015-06-15	386.2
20150301	2015-06-09	2015-06-16	376.2
20150301	2015-06-09	2015-06-17	376.2
20150301	2015-06-10	2015-06-15	376.2
20150301	2015-06-10	2015-06-17	376.2
20150301	2015-06-10	2015-06-19	1121.6
20150301	2015-06-10	2015-06-20	414.65
20150301	2015-06-11	2015-06-14	396.2
20150301	2015-06-11	2015-06-15	396.2
20150301	2015-06-11	2015-06-16	386.2
20150301	2015-06-11	2015-06-17	376.2
20150301	2015-06-11	2015-06-21	519.2
20150301	2015-06-12	2015-06-14	366.2
20150301	2015-06-12	2015-06-15	366.2
20150301	2015-06-12	2015-06-16	386.2
